long,lat,boron,nitrogen,phos,potas,pH,zinc,clay,OM,Sand,Silt,Rainfall,Temp,Elevation,Slope,nearest_rainfall,Water,Road,LULC_Code
83.86954,28.57039,0.6001366,0.2742089,161.331665,427.5986023,6.4075861,3.6204944,14.0158882,4.4137716,51.3605766,36.7654686,2216.050049,-4.3031201,4991,27.3079071,225,1226.073853,4295.136719,3
83.87673,28.57039,0.6030132,0.275256,160.7684326,429.7211914,6.4027019,3.5605628,14.006299,4.4160509,51.3820953,36.6998405,2207.050049,-10.4350996,5301,37.549942,280.6965027,1700.258545,4316.769531,2
83.88393,28.57039,0.605878,0.2763814,160.1918945,431.8924561,6.3979549,3.5037291,13.9972448,4.4182611,51.4027634,36.6347275,2195.479981,-6.81674,5532,51.7312088,192.4259491,2281.136231,4380,3
83.89112,28.57039,0.6087341,0.2775797,159.602356,434.1071167,6.3933449,3.4497881,13.9885025,4.4204264,51.4221344,36.5702629,2181.73999,-5.12573,5297,19.204668,111.9295883,2368.186035,4439.39209,2
83.89831,28.57039,0.6115855,0.278845,158.9994507,436.3579102,6.3888707,3.3985546,13.9798079,4.4225574,51.439785,36.5066261,2166.139893,-3.3413401,5045,13.3620472,122.0053864,1750.523193,4555.359375,3
83.90551,28.57039,0.6144335,0.2801772,158.381012,438.6251831,6.384552,3.3503935,13.9709673,4.4246454,51.4552765,36.4440422,2149.280029,1.14726,4791,41.5928955,103.1164398,1088.696655,4655.802734,9
83.9127,28.57039,0.6172739,0.2815861,157.7420044,440.8636475,6.3804502,3.3065817,13.9620037,4.4266725,51.4681702,36.3828392,2129.379883,-1.61576,4505,14.699461,277.3523865,850.1292725,4813.200684,2
83.91989,28.57039,0.620128,0.2830625,157.0813904,443.0543213,6.3765645,3.2671208,13.9530058,4.4286203,51.478157,36.3230782,2107.77002,-4.8401098,4856,37.6609344,237.4332428,1088.696655,4985.147949,9
83.92708,28.57039,0.6230097,0.2845965,156.3968353,445.1824341,6.3728948,3.2319758,13.9436302,4.4304552,51.4847298,36.2650642,2084.919922,-10.2561998,5516,50.8592491,233.0518341,1327.944336,5182.625,9
83.93428,28.57039,0.6258611,0.2861927,155.6795502,447.2019958,6.3694339,3.2006617,13.933115,4.4322329,51.4901962,36.2075233,2059.850098,-3.57851,5038,23.2084351,86.6335373,850.1292725,5501.136231,3
83.94147,28.57039,0.6286156,0.2878594,154.9105988,449.0810242,6.3662558,3.1726961,13.9207535,4.4341922,51.4976387,36.1503143,2033.390015,-1.3226399,4814,18.3754845,93.6214828,480.9057312,5874.563965,2
83.94866,28.57039,0.6312647,0.2895928,154.074234,450.8056946,6.3634448,3.1479945,13.9059706,4.4364824,51.5080376,36.0946541,2005.5,-0.216522,4724,15.588623,195.7086334,0,6296.927734,2
83.95586,28.57039,0.6338297,0.291362,153.1765137,452.3596497,6.3610053,3.1266565,13.8884354,4.4389291,51.5216255,36.0410728,1978.459961,-1.73816,4853,22.0218811,210.5559692,680.1033936,6771.033691,2
83.96305,28.57039,0.636346,0.2930974,152.2492523,453.7530212,6.3589282,3.1089399,13.8686419,4.4411206,51.5393486,35.990406,1949.849976,-4.2559099,5026,15.7453747,194.6567535,1360.206787,7281.353027,2
83.97024,28.57039,0.6388465,0.2947709,151.294281,454.9536133,6.3572536,3.094975,13.8459692,4.4429011,51.5622597,35.9430656,1922.050049,-7.9054999,5323,18.9335117,277.7336121,2040.310181,7820.568848,2
83.97744,28.57039,0.6413724,0.2963554,150.3158264,455.9211731,6.3560719,3.0849986,13.8198109,4.4441147,51.5929108,35.8990517,1895.329956,-10.2360001,5769,36.9668198,187.0457764,2720.413574,8382.03418,3
83.98463,28.57039,0.6439617,0.2978231,149.330307,456.6306458,6.3554959,3.0797458,13.789608,4.4445133,51.6373672,35.8576279,1871.439941,-19.5851994,6455,46.6151543,271.8182983,3400.51709,8969.598633,2
83.99182,28.57039,0.6466441,0.2991636,148.3879242,457.1025696,6.3557477,3.0807593,13.7557449,4.4437976,51.7099648,35.815239,1849.040039,-6.7649298,6530,57.5294685,160.5005493,4080.620361,9562.520508,3
83.99902,28.57039,0.6494032,0.3005185,147.6005707,457.4394226,6.3576612,3.0901616,13.7245712,4.4422994,51.8388176,35.7583771,1829.569946,-5.2179699,5632,29.6136532,94.6582565,4760.723633,10177.47559,2
84.00621,28.57039,0.6517089,0.3021364,146.7388763,457.6766357,6.3606858,3.1100605,13.6904421,4.4403882,51.996521,35.6976814,1814.099976,2.0750899,5302,36.1990356,143.3929291,4951.227539,10793.33105,9
84.0134,28.57039,0.6535851,0.303939,145.7579041,457.7206116,6.3644881,3.1389284,13.6511736,4.4380541,52.1722679,35.6382103,1804.380005,-4.6691999,5179,24.3381367,186.9272156,5100.775391,11430.90527,2
84.02059,28.57039,0.6550618,0.3058791,144.6838684,457.5222778,6.3691759,3.1767936,13.6077089,4.4352283,52.3702545,35.5784607,1797.76001,-7.47686,5231,50.0293579,225.8551025,5145.916016,12063.50684,2
84.02779,28.57039,0.6559857,0.3079104,143.5134125,457.0384216,6.3748174,3.2229071,13.5580244,4.4318848,52.5913963,35.5190697,1796.040039,-9.0412502,5589,41.9783134,216.6561127,5279.021973,12729.5127,2
84.03498,28.57039,0.656038,0.3098134,142.3471832,456.4515686,6.3808084,3.2645795,13.4979124,4.4285955,52.8156166,35.4646835,1799.300049,-1.94662,5597,44.092659,131.8396454,5493.703125,13361.82617,9
83.812,28.5632,0.5626565,0.2690163,165.6309662,413.6699829,6.4290543,4.2727194,14.0589533,4.3877354,51.2026634,37.4252129,2275.669922,-8.12885,6511,68.3742142,82.5439377,4809.057129,6746.265625,3
83.81919,28.5632,0.5659721,0.2691237,165.2655487,415.2061768,6.4239378,4.1829443,14.0326757,4.3913565,51.1989136,37.3656082,2279.729981,-4.4291701,5712,28.9553757,80.3947983,4136.907227,6132.414063,2
83.82638,28.5632,0.5692693,0.2693467,164.8501282,416.7724304,6.4188194,4.0970731,14.0093498,4.3945475,51.2026596,37.3028755,2282.060059,-5.2593198,5393,4.7253208,246.0375061,3467.860596,5586.206055,2
83.83357,28.5632,0.5725318,0.2696762,164.3838348,418.3679504,6.4137149,4.0139627,13.9884195,4.3973727,51.2124176,37.2377167,2283.139893,-4.8337998,5136,30.0858269,51.4698181,2804.138184,5053.196777,2
83.84077,28.5632,0.5757586,0.2701108,163.8871002,420.0189819,6.4086113,3.9340401,13.9698324,4.4000435,51.2272224,37.1702576,2283.5,-4.1835299,4849,27.2228279,151.762558,2150.675781,4569.168457,2
83.84796,28.5632,0.5789528,0.2706512,163.3728638,421.7427063,6.4035072,3.8573682,13.9535818,4.4026904,51.2461929,37.1009102,2281.860107,6.8098502,4596,31.3795128,145.6539001,1370.792236,4151.939453,9
83.85515,28.5632,0.5821341,0.2713159,162.8458862,423.562439,6.398437,3.7835736,13.9401569,4.4052844,51.2680702,37.0315933,2278.709961,9.6578798,4404,36.7713661,100.6789474,850.1292725,3811.416992,9
83.86235,28.5632,0.5853048,0.272103,162.3097076,425.4884338,6.3934145,3.7123423,13.9295425,4.4078608,51.2917709,36.9629898,2274.649902,0.0602112,4419,29.063921,255.1243134,680.1033936,3594.49585,2
83.86954,28.5632,0.5884622,0.2729907,161.7600403,427.485199,6.3885059,3.6446447,13.9202728,4.4103336,51.3159332,36.895031,2268.350098,-4.70082,4840,30.0988617,235.6196594,961.8114624,3486.330566,3
83.87673,28.5632,0.5916069,0.2739666,161.1959076,429.535553,6.383738,3.5807037,13.9116163,4.4126911,51.3397408,36.8277397,2260.23999,-4.2464499,5159,18.8675709,245.3231354,1604.02063,3540,2
83.88393,28.5632,0.5947418,0.2750243,160.6184692,431.6349792,6.379108,3.5202367,13.9033413,4.4149656,51.3627586,36.7612305,2251.169922,-5.7733302,5316,18.2959309,203.9624939,2164.075684,3570,2
83.89112,28.5632,0.5978707,0.2761574,160.0283661,433.7784424,6.3746133,3.4629986,13.8951979,4.4171748,51.3845749,36.6956139,2239.479981,-6.033,5543,46.0911446,68.9292526,2312.601563,3640.274658,2
83.89831,28.5632,0.6009922,0.2773665,159.4238739,435.9447021,6.3702793,3.4093699,13.8870239,4.4193258,51.4047661,36.6310959,2226.129883,-2.7697599,5102,35.7262192,53.0632477,1520.757446,3781.071289,10
83.90551,28.5632,0.6041018,0.2786611,158.800705,438.0923767,6.3661647,3.3605011,13.8787632,4.4214125,51.4228897,36.5680046,2210.979981,-1.3530999,4645,24.2210484,75.9637527,961.8114624,3859.637207,9
83.9127,28.5632,0.6072077,0.2800339,158.1576385,440.2092896,6.3622732,3.3163207,13.8700981,4.4234228,51.4384918,36.5065575,2194.669922,-0.448789,4452,8.4458275,137.2906036,680.1033936,4049.222168,2
83.91989,28.5632,0.6103354,0.2814741,157.4940033,442.2767639,6.358602,3.2767603,13.8610868,4.4253359,51.451313,36.4467926,2176.120117,-6.11655,4792,38.0781403,258.5697021,961.8114624,4199.356934,9
83.92708,28.5632,0.613505,0.2829708,156.8079376,444.276947,6.3551545,3.2418046,13.8514786,4.4271154,51.4609566,36.3889351,2155.76001,-0.503171,5279,42.9813843,136.094696,1202.264282,4471.610352,9
83.93428,28.5632,0.616667,0.284527,156.0914001,446.1650085,6.3519282,3.2110186,13.8405228,4.4288058,51.4695549,36.3318138,2135.219971,1.9427,4881,39.7688065,111.9087067,721.3585815,4795.498047,9
83.94147,28.5632,0.6197524,0.2861521,155.3247681,447.9071045,6.3490076,3.1839075,13.8274984,4.4306631,51.4805183,36.2752304,2112.659912,10.9761,4652,41.6436768,107.5798492,380.1893616,5233.51709,9
83.94866,28.5632,0.6227524,0.2878442,154.4908752,449.4896851,6.3465023,3.1604154,13.8118401,4.4328742,51.4952774,36.2204704,2087.929932,-1.21294,4392,8.9983997,302.0053711,0,5708.283691,9
83.95586,28.5632,0.6256917,0.2895728,153.5968933,450.8947754,6.3444319,3.1406887,13.7932444,4.4352627,51.5143967,36.1679306,2065.110107,-4.3157201,4738,18.7747459,241.2201996,680.1033936,6225.921387,2
83.96305,28.5632,0.6286087,0.2912706,152.6762238,452.1308594,6.3428035,3.1250103,13.7722692,4.4374218,51.5393372,36.1181602,2042.060059,-6.9464502,5020,18.9939156,271.3971863,1360.206787,6775.286133,2
83.97024,28.5632,0.6315418,0.2929129,151.7338409,453.1653442,6.3416924,3.1136055,13.7484417,4.4392056,51.5720367,36.0711708,2018.680054,-9.1011105,5314,16.3701229,270,2040.310181,7356.120117,2
83.97744,28.5632,0.6345314,0.294478,150.779953,453.9682922,6.3412094,3.1069996,13.7212887,4.4404373,51.6166611,36.0264435,1996.290039,-15.5614004,5711,53.1356812,279.966217,2720.413574,7947.339356,2
83.98463,28.5632,0.6375963,0.2959468,149.8425598,454.5502319,6.3414474,3.1066227,13.6902885,4.4407811,51.6823997,35.9825859,1975.189941,-4.45755,6109,44.6134262,91.7061768,3400.51709,8577.325195,9
83.99182,28.5632,0.6407855,0.2973612,148.9968872,454.9358826,6.3429508,3.1139839,13.6584826,4.4402213,51.7884712,35.9318962,1957.77002,-2.21403,5396,47.1560974,175.0882111,4080.620361,9180,3
83.99902,28.5632,0.6437356,0.2989134,148.1938019,455.2478943,6.3458657,3.1333468,13.6283236,4.4388733,51.9318657,35.874321,1941.530029,-0.687678,5585,54.7258339,98.7073669,4760.723633,9834.373047,3
84.00621,28.5632,0.6461871,0.3007344,147.2237701,455.4681396,6.349546,3.1630864,13.5919037,4.4369001,52.0869141,35.8220711,1928.609985,-3.5909901,4950,21.4096661,132.3974304,4951.227539,10457.65723,2
84.0134,28.5632,0.6483237,0.3027231,146.1543884,455.5167236,6.353961,3.2007835,13.551734,4.434494,52.2577896,35.7710609,1919.189941,-4.4008002,4869,23.8263607,183.8140717,5100.775391,11100.64844,2
84.02059,28.5632,0.6501129,0.3048433,144.9923401,455.3283691,6.3592658,3.2471864,13.5073853,4.4315705,52.4489822,35.7203445,1914.969971,-4.6945,4897,17.5330067,219.6106873,5145.916016,11765.66211,2
84.02779,28.5632,0.6513551,0.3070059,143.7673035,454.9291382,6.3653684,3.2985702,13.4561319,4.4282589,52.6560516,35.6715927,1913.369995,-5.3803701,5148,39.3175163,158.0350494,5279.021973,12419.34766,9
84.03498,28.5632,0.6517479,0.3090181,142.5678406,454.469574,6.3717666,3.3441272,13.3941736,4.4250174,52.8625565,35.6284714,1915.859985,-4.15207,5079,14.9911127,147.8042603,5493.703125,12921.78418,10
84.04217,28.5632,0.6511099,0.3108439,141.3975372,453.9424744,6.3785033,3.3820629,13.3197479,4.4218688,53.0710716,35.5907593,1922.199951,-7.39856,5270,35.6148949,218.8170624,5780.878906,12827.72754,2
84.04937,28.5632,0.6496084,0.3124787,140.3473206,453.5336609,6.384798,3.4044797,13.2403402,4.4206457,53.2864342,35.5488052,1932.420044,-10.7735996,5608,40.2316704,216.5288544,6130.369141,12798.61328,2
84.05656,28.5632,0.6476567,0.3139549,139.5468445,453.53125,6.3894649,3.4010522,13.1690464,4.4239826,53.5145264,35.4885025,1947.150024,-13.2795,5984,35.5365105,216.3986206,6639.72168,12780,2
83.81919,28.556,0.5523856,0.268442,165.5338745,415.3778381,6.4044099,4.2318802,13.9230547,4.3860641,51.1368561,37.520298,2321.870117,-5.4728599,5949,32.2462044,49.3160286,4084.161133,5742.238281,3
83.82638,28.556,0.5560391,0.2685365,165.2069702,416.9700623,6.3992438,4.1422181,13.902236,4.3899612,51.1421013,37.4525871,2326,-4.9955201,5528,22.9781799,88.298645,3404.764893,5109.256348,2
83.83357,28.556,0.5596378,0.2687516,164.8111877,418.567749,6.3941236,4.0556717,13.8835678,4.3933501,51.1539383,37.3827553,2328.290039,-4.6122899,5183,29.4477978,95.1173172,2725.72168,4544.282227,2
83.84077,28.556,0.5631749,0.2690767,164.3498535,420.1758423,6.3890586,3.9711394,13.866643,4.3963356,51.1711235,37.3112907,2329.300049,-2.63359,4832,44.5906067,56.1069984,1877.996826,3996.198242,2
83.84796,28.556,0.5666541,0.2695085,163.8370056,421.814209,6.3840437,3.8884859,13.8514214,4.3990693,51.1926422,37.238575,2329.5,-2.96506,4581,24.0012989,23.9076614,1202.264282,3507.947998,2
83.85515,28.556,0.5701127,0.2700748,163.3084564,423.5540466,6.3790722,3.8092008,13.8390741,4.4017239,51.2170715,37.1663017,2327.689941,4.6144199,4239,8.2778463,33.2317123,510.0775452,3107.571289,9
83.86235,28.556,0.5735578,0.2707739,162.7704163,425.4052124,6.3741484,3.7329414,13.8295946,4.4043555,51.2435341,37.0950699,2324.389893,1.63299,4209,7.9731178,98.6156464,0,2817.605469,2
83.86954,28.556,0.5769885,0.2715833,162.2196045,427.3345032,6.3693337,3.6605167,13.8215647,4.4068928,51.2706909,37.0247917,2320.219971,1.2273999,4517,23.6185226,217.1998138,613.0369263,2705.993408,9
83.87673,28.556,0.5804058,0.2724864,161.6544342,429.3196106,6.3646631,3.592303,13.8140259,4.4093018,51.2975655,36.9554634,2313.76001,-4.0138402,4921,34.8095284,227.9356689,1088.696655,2730,9
83.88393,28.556,0.5838137,0.2734756,161.0765076,431.355957,6.3601346,3.5279567,13.8067322,4.4116178,51.3237228,36.8871689,2305.76001,-2.9433601,5025,19.8243141,167.9052429,1674.560425,2790,2
83.89112,28.556,0.5872087,0.2745568,160.4837952,433.4130249,6.3557897,3.4682152,13.7996159,4.4138575,51.3487549,36.8201256,2296.729981,-2.1155801,5121,35.030098,196.6992493,2210.335938,2841.777588,9
83.89831,28.556,0.59059,0.2757331,159.8740845,435.4620361,6.3516665,3.413707,13.7925453,4.416028,51.372242,36.7545624,2285.51001,-2.56252,5070,49.7213974,307.1958923,1360.206787,2972.42334,3
83.90551,28.556,0.5939654,0.2769967,159.2470398,437.4925537,6.3477669,3.3642621,13.7851944,4.4181275,51.3937607,36.6906586,2272.699951,-1.1612099,4691,32.35112,57.9946175,680.1033936,3107.426514,3
83.9127,28.556,0.597345,0.2783391,158.6016846,439.4922485,6.3440943,3.3197618,13.7772007,4.4201427,51.4128952,36.6286201,2258.969971,0.126282,4323,12.3097696,202.6198578,0,3260.490723,2
83.91989,28.556,0.6007552,0.2797494,157.9374542,441.4413452,6.3406501,3.2801471,13.768569,4.42205,51.4294319,36.5684738,2243.219971,-3.1141601,4795,43.6425819,230.3558197,680.1033936,3463.018799,9
83.92708,28.556,0.6042228,0.2812159,157.2530518,443.3186646,6.3374405,3.2454219,13.7591476,4.4238105,51.4431114,36.5103416,2225.919922,5.4303002,4659,32.3613472,112.9992981,760.3787231,3761.980957,9
83.93428,28.556,0.6077176,0.2827379,156.542099,445.0842285,6.3344712,3.2152846,13.7482414,4.4254413,51.4555244,36.4533882,2207.709961,5.2084498,4362,18.1020584,150.8025208,240.4528656,4170.431641,9
83.94147,28.556,0.6111637,0.2843266,155.7857513,446.6965027,6.3318214,3.1891816,13.7350712,4.4271889,51.4705658,36.3969574,2189.52002,0.0722352,4412,37.1717453,194.4207764,170.0258484,4624.672852,9
83.94866,28.556,0.6145465,0.2859837,154.9632874,448.1444092,6.3296466,3.1670735,13.7191057,4.4293232,51.4904404,36.3425446,2172.600098,-4.3188601,4606,23.657217,279.3721008,613.0369263,5174.021484,9
83.95586,28.556,0.6178941,0.2876844,154.0801086,449.4050903,6.3279867,3.1491549,13.6999836,4.4316978,51.5161018,36.2903633,2065.580078,-7.7580299,5012,13.1264601,300.2564392,1088.696655,5736.906738,9
83.96305,28.556,0.6212485,0.2893622,153.1729126,450.486908,6.3268719,3.1357543,13.6783924,4.4339018,51.549675,36.2406273,2044.02002,-13.5489998,5243,40.614727,319.7636414,1604.02063,6332.345703,2
83.97024,28.556,0.6246505,0.2909946,152.2519531,451.3634949,6.326396,3.127305,13.6539965,4.4357653,51.5942574,36.1929665,2022.839966,-13.9532003,5543,31.2851944,302.5925903,2210.335938,6936.166016,2
83.97744,28.556,0.6281157,0.2925624,151.3344574,452.0397949,6.3266015,3.1250956,13.625967,4.4369798,51.6562843,36.1468468,2003.150024,-13.8511,5792,13.5138483,114.7751389,2850.152588,7567.615234,2
83.98463,28.556,0.6316984,0.2940725,150.4629669,452.5118103,6.3278193,3.1302986,13.5953484,4.4374146,51.7478027,36.0983162,1985.180054,-2.4884,5848,61.8352623,166.6194305,3505.172607,8199.280273,3
83.99182,28.556,0.6351868,0.2956519,149.6536713,452.8580627,6.3304472,3.1470139,13.5660067,4.4370928,51.8759193,36.0432663,1969.229981,-4.0106902,5232,60.1699257,68.249794,3910.594482,8867.271484,3
83.99902,28.556,0.6382835,0.2973817,148.7608185,453.1025696,6.3340816,3.1774774,13.5336323,4.4356737,52.0205841,35.9924736,1956.26001,0.006134,4784,20.5022335,135.9093781,4136.907227,9503.893555,2
84.00621,28.556,0.6409244,0.2994156,147.6856689,453.303772,6.33845,3.2178597,13.4953318,4.4335856,52.1729736,35.9486465,1946.329956,-3.763,4643,14.330575,222.3370056,4301.351563,10186.09375,2
84.0134,28.556,0.6433313,0.3016064,146.5237885,453.3602295,6.3435311,3.2654128,13.4543695,4.431004,52.3388519,35.906559,1940.050049,-3.8319399,4681,9.2071486,201.2505035,4420.671875,10835.02637,2
84.02059,28.556,0.6454356,0.3039181,145.2706757,453.1828918,6.3495088,3.3212955,13.4091778,4.4278593,52.5231895,35.8652992,1937.469971,-4.7926302,4713,10.3604794,279.2461243,4472.681641,11526.59961,3
84.02779,28.556,0.6469579,0.3061918,143.9983978,452.8856506,6.3560505,3.3771925,13.355854,4.4245019,52.7141075,35.8278503,1938.780029,-2.8410101,4673,21.7078686,161.5650482,4625.203125,12182.29004,9
84.03498,28.556,0.6476603,0.3083073,142.7550507,452.5310364,6.3629317,3.4272785,13.2916031,4.4211235,52.9037628,35.7961121,1943.890015,-2.2910199,4806,47.300724,187.5653229,4868.799316,12118.10645,9
84.04217,28.556,0.6473548,0.3102311,141.538208,452.103363,6.370225,3.4700344,13.2146215,4.4177356,53.0952911,35.7698402,1952.790039,-4.6154699,4966,35.5318336,209.5778351,5190.664063,12049.28613,9
84.04937,28.556,0.6463177,0.3119613,140.480545,451.8612366,6.3767724,3.4946566,13.1363153,4.4169564,53.2956238,35.7345085,1964.98999,-10.6413002,5307,31.1793537,251.8163452,5682.527344,11988.18164,2
84.05656,28.556,0.6447812,0.3135229,139.6927948,452.0453186,6.3816037,3.4918318,13.067256,4.4210405,53.5121002,35.6782913,1980.469971,-15.0170002,5750,49.427578,252.2161102,6132.726563,12000,2
84.06375,28.556,0.642944,0.3151422,139.2465515,452.9967957,6.3842039,3.4516287,13.0193243,4.4305654,53.7459564,35.6093292,1990.930054,-15.6620998,6475,43.7798882,197.3240967,6732.680176,12019.82129,2
83.82638,28.54881,0.542933,0.2674849,165.5228119,417.0255737,6.3797259,4.1708341,13.7887688,4.3849988,51.0760231,37.6061478,2335.850098,-7.1640701,5896,48.8221931,37.5429459,3550.243897,4735.440918,3
83.83357,28.54881,0.5468904,0.2675861,165.2123871,418.6471558,6.3745494,4.0818181,13.7728949,4.3890147,51.0905991,37.5309982,2339.570068,-5.3994999,5344,20.7067986,67.1354904,2850.152588,4105.618164,2
83.84077,28.54881,0.5507659,0.2678083,164.8169403,420.2541809,6.3694634,3.9948149,13.7584171,4.3924837,51.1110229,37.4545784,2341.98999,-5.5750198,5078,33.012886,354.0684814,2054.430176,3488.523926,2
83.84796,28.54881,0.5545605,0.2681418,164.344162,421.8612366,6.36447,3.908917,13.7451677,4.3955264,51.135994,37.3774223,2343.139893,-3.3413401,4763,52.1115685,55.375843,1452.701538,2942.447998,9
83.85515,28.54881,0.5583031,0.2686064,163.8139343,423.5229187,6.3595829,3.8242879,13.7340393,4.398211,51.1637344,37.3016243,2342.919922,0.745581,4412,28.3539772,53.2192078,850.1292725,2446.977783,9
83.86235,28.54881,0.562027,0.2692143,163.2713318,425.2981873,6.354753,3.7429984,13.7257662,4.4008498,51.1936874,37.2272644,2341.27002,4.11761,4177,4.0734773,315,340.0516968,2080.625,2
83.86954,28.54881,0.5657356,0.2699453,162.7181854,427.1651917,6.3500185,3.665643,13.7192478,4.4034314,51.2246971,37.1542282,2338.209961,-0.666469,4209,28.2945042,210.9637604,170.0258484,1898.552124,9
83.87673,28.54881,0.569428,0.2707806,162.1503296,429.083313,6.3454504,3.5932918,13.7131729,4.405879,51.255497,37.0824661,2333.699951,3.7570801,4659,26.4999256,216.0982819,613.0369263,1950,9
83.88393,28.54881,0.5730984,0.2717281,161.5661316,431.0179443,6.3410983,3.5268321,13.7075262,4.4082227,51.2856674,37.012188,2327.620117,2.41855,4767,31.9133797,127.3331985,1237.806885,1980,9
83.89112,28.54881,0.5767524,0.2727812,160.9664764,432.9580383,6.3369679,3.4660873,13.7020502,4.4104886,51.3147774,36.9435081,2320.149902,-2.3187301,4748,20.6576729,196.8214111,1402.069092,2082.786621,9
83.89831,28.54881,0.580398,0.2739314,160.3518066,434.8934937,6.3330617,3.4108226,13.6964445,4.4126873,51.3424263,36.8765526,2311.100098,-2.28794,4752,28.7940311,200.0952301,1402.069092,2163.330811,9
83.90551,28.54881,0.5840451,0.2751705,159.7219849,436.8124695,6.3293829,3.360862,13.6903715,4.4148178,51.3682327,36.8114777,2300.77002,-0.367278,4759,43.233036,88.9769669,701.0345459,2333.838135,9
83.9127,28.54881,0.5877059,0.2764895,159.0762787,438.7011414,6.3259387,3.3160901,13.6834555,4.4168649,51.3918381,36.7484589,2289.110107,10.8495998,4197,32.7697716,85.8877716,170.0258484,2500.819824,9
83.91989,28.54881,0.5914084,0.2778773,158.4143219,440.5381165,6.3227339,3.2764583,13.6756697,4.4188027,51.4131012,36.6874962,2276.050049,1.05519,4475,36.4881935,173.1572266,510.0775452,2724.05957,9
83.92708,28.54881,0.5951851,0.2793217,157.7353363,442.2992554,6.3197789,3.2419915,13.6669378,4.4205894,51.4319229,36.6286087,2262.090088,11.7398005,4231,43.4574814,104.0977859,340.0516968,3108.005859,9
